iid,title,genres
464,Big (1988),Comedy|Fantasy
1807,Problem Child (1990),Comedy
1809,Problem Child 2 (1991),Comedy
1197,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
2851,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
880,Tequila Sunrise (1988),Action|Romance|Thriller
1719,"Pelican Brief, The (1993)",Thriller
181,"Christmas Story, A (1983)",Comedy|Drama
301,Mickey Blue Eyes (1999),Comedy|Romance
183,Teaching Mrs. Tingle (1999),Comedy|Thriller
1325,Universal Soldier: The Return (1999),Action|Sci-Fi
380,Universal Soldier (1992),Action|Sci-Fi
1534,Love Stinks (1999),Comedy
2309,Perfect Blue (1997),Animation|Mystery
3316,With Friends Like These... (1998),Comedy
2869,In Too Deep (1999),Action|Thriller
3118,"Source, The (1999)",Documentary
3396,"Bat, The (1959)",Horror
894,Iron Eagle (1986),Action|War
2371,Iron Eagle II (1988),Action|War
2372,Aces: Iron Eagle III (1992),Action|War
2774,Iron Eagle IV (1995),Action|War
1292,Three Days of the Condor (1975),Thriller
2346,Hamlet (1964),Drama
1209,Medicine Man (1992),Adventure|Romance
2917,On the Ropes (1999),Documentary
275,"13th Warrior, The (1999)",Action|Horror|Thriller
1215,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
303,Dudley Do-Right (1999),Children's|Comedy
1486,"Muse, The (1999)",Comedy|Drama
1633,Cabaret Balkan (Bure Baruta) (1998),Drama
3207,Lucie Aubrac (1997),Romance|War
2374,"Very Thought of You, The (1998)",Comedy|Romance
2657,Chill Factor (1999),Action|Thriller
1536,Outside Providence (1999),Comedy
2488,Bedrooms & Hallways (1998),Comedy|Romance
2801,West Beirut (West Beyrouth) (1998),Drama
934,Stigmata (1999),Thriller
935,Stir of Echoes (1999),Thriller
2969,Best Laid Plans (1999),Crime|Drama
2802,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2641,"Minus Man, The (1999)",Drama|Mystery
2375,"Adventures of Milo and Otis, The (1986)",Children's
3024,Only Angels Have Wings (1939),Drama
3267,Othello (1952),Drama
2198,Queens Logic (1991),Comedy|Drama
3078,Public Access (1993),Drama|Thriller
953,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
48,"Soldier's Story, A (1984)",Drama
2145,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
2970,Don't Look in the Basement! (1973),Horror
2883,Nightmares (1983),Horror
307,I Saw What You Did (1965),Thriller
2450,Yellow Submarine (1968),Animation|Musical
52,American Beauty (1999),Comedy|Drama
2314,Stop Making Sense (1984),Documentary
1540,Blue Streak (1999),Comedy
1101,For Love of the Game (1999),Comedy|Drama
2201,Caligula (1980),Drama
1081,"Hard Day's Night, A (1964)",Comedy|Musical
2610,Splendor (1999),Comedy
1652,Sugar Town (1999),Comedy
2804,"Buddy Holly Story, The (1978)",Drama
975,Fright Night (1985),Comedy|Horror
2155,Fright Night Part II (1989),Horror
3331,"Separation, The (La S�paration) (1994)",Drama
2325,Barefoot in the Park (1967),Comedy
474,Deliverance (1972),Adventure|Thriller
475,Excalibur (1981),Action|Drama|Fantasy|Romance
2924,Lulu on the Bridge (1998),Drama|Mystery|Romance
1231,"Pajama Game, The (1957)",Comedy
986,Sommersby (1993),Drama|Mystery|Romance
1232,Thumbelina (1994),Animation|Children's
1697,Tommy (1975),Drama|Musical
2884,Hell Night (1981),Horror
2642,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
1756,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
16,Double Jeopardy (1999),Action|Thriller
1842,Jakob the Liar (1999),Drama
247,Mumford (1999),Comedy
2613,Dog Park (1998),Comedy|Romance
2204,Guinevere (1999),Drama|Romance
2972,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy
310,Drive Me Crazy (1999),Comedy|Romance
1725,"Mystery, Alaska (1999)",Comedy
1004,Three Kings (1999),Drama|War
1543,"Happy, Texas (1999)",Comedy
3214,New Rose Hotel (1998),Action|Drama
1668,Plunkett & MaCleane (1999),Action|Drama
2805,Romance (1999),Drama|Romance
3246,Napoleon and Samantha (1972),Adventure
2111,Alvarez Kelly (1966),Western
2806,And the Ship Sails On (E la nave va) (1984),Comedy|War
2407,"Dark Half, The (1993)",Horror|Mystery
1826,Gulliver's Travels (1939),Adventure|Animation|Children's
2140,Monkey Shines (1988),Horror|Sci-Fi
427,Phantasm (1979),Horror|Sci-Fi
2141,Psycho II (1983),Horror|Thriller
2512,Psycho III (1986),Horror|Thriller
2876,Rain (1932),Drama
2057,Sanjuro (1962),Action|Adventure
1220,Random Hearts (1999),Drama|Romance
205,Superstar (1999),Comedy
606,Boys Don't Cry (1999),Drama
442,"Limey, The (1999)",Action|Crime|Drama
1709,"Mating Habits of the Earthbound Human, The (1998)",Comedy
3262,Molly (1999),Comedy|Drama
1640,Risky Business (1983),Comedy
9,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
444,Body Heat (1981),Crime|Thriller
215,Ferris Bueller's Day Off (1986),Comedy
940,Year of Living Dangerously (1982),Drama|Romance
279,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2199,High Plains Drifter (1972),Western
2358,Hang 'em High (1967),Western
2830,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
1706,Drunken Master (Zui quan) (1979),Action|Comedy
1446,"Conformist, The (Il Conformista) (1970)",Drama
1934,Hairspray (1988),Comedy|Drama
2831,Brief Encounter (1946),Drama|Romance
2486,"Razor's Edge, The (1984)",Drama
1447,Reds (1981),Drama
3257,Return with Honor (1998),Documentary
2247,Time of the Gypsies (Dom za vesanje) (1989),Drama
2832,Days of Heaven (1978),Drama
3367,"Fire Within, The (Le Feu Follet) (1963)",Drama
3151,"Love Bewitched, A (El Amor Brujo) (1986)",Musical
2761,"Lady Eve, The (1941)",Comedy|Romance
1295,Sullivan's Travels (1942),Comedy
2762,"Palm Beach Story, The (1942)",Comedy
2478,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
2834,Niagara (1953),Drama|Thriller
2202,Gilda (1946),Film-Noir
1229,South Pacific (1958),Musical|Romance|War
1654,Flashdance (1983),Drama|Romance
117,Indochine (1992),Drama|Romance
2080,"Dirty Dozen, The (1967)",Action|War
2728,Mike's Murder (1984),Mystery
2479,Help! (1965),Comedy|Musical
140,Goldfinger (1964),Action
479,From Russia with Love (1963),Action
1299,Dr. No (1962),Action
990,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
129,"Fistful of Dollars, A (1964)",Action|Western
487,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller
1493,Home Alone 2: Lost in New York (1992),Children's|Comedy
3236,Penitentiary II (1982),Drama
995,Someone to Watch Over Me (1987),Action|Crime|Thriller
248,Fight Club (1999),Drama
3374,Beefcake (1999),Drama
1052,"Story of Us, The (1999)",Comedy|Drama
3401,Fever Pitch (1997),Comedy|Romance
1666,Joe the King (1999),Crime|Drama
1667,Julien Donkey-Boy (1999),Drama
2304,"Omega Code, The (1999)",Action
1385,"Straight Story, The (1999)",Drama
2354,"Bad Seed, The (1956)",Drama|Thriller
512,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
2355,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
2482,Fitzcarraldo (1982),Adventure|Drama
1673,All That Jazz (1979),Musical
2249,Red Sorghum (Hong Gao Liang) (1987),Drama|War
533,Crimes and Misdemeanors (1989),Comedy
2891,Bats (1999),Horror|Thriller
313,"Best Man, The (1999)",Drama
282,Bringing Out the Dead (1999),Drama|Horror
2731,Crazy in Alabama (1999),Comedy|Drama
1245,Three to Tango (1999),Comedy|Romance
1676,Body Shots (1999),Drama
2892,"Guardian, The (1990)",Horror|Thriller
2877,"Ipcress File, The (1965)",Thriller
3328,On Any Sunday (1971),Documentary
549,Robocop (1987),Action|Crime|Sci-Fi
1035,Robocop 2 (1990),Action|Crime|Sci-Fi
283,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
2431,Melvin and Howard (1980),Drama
2165,For Your Eyes Only (1981),Action
1961,Licence to Kill (1989),Action
2166,Live and Let Die (1973),Action
3231,Rawhead Rex (1986),Horror|Thriller
2267,Thunderball (1965),Action
3349,"City, The (1998)",Drama
1085,"House on Haunted Hill, The (1999)",Horror
1502,Music of the Heart (1999),Drama
158,Being John Malkovich (1999),Comedy
2988,Dreaming of Joseph Lees (1998),Romance
1516,Man of the Century (1999),Comedy
343,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
2865,My Best Fiend (Mein liebster Feind) (1999),Documentary
289,"Bachelor, The (1999)",Comedy|Romance
1122,"Bone Collector, The (1999)",Thriller
1250,"Insider, The (1999)",Drama
1549,American Movie (1999),Documentary
3033,Last Night (1998),Thriller
1563,Rosetta (1999),Drama
1504,"They Shoot Horses, Don't They? (1969)",Drama
2846,Battling Butler (1926),Comedy
3155,Bride of Re-Animator (1990),Comedy|Horror
2894,Bustin' Loose (1981),Comedy
2214,Coma (1978),Thriller
295,Creepshow (1982),Horror
1967,Creepshow 2 (1987),Horror
693,Re-Animator (1985),Horror
1397,Drugstore Cowboy (1989),Crime|Drama
637,Falling Down (1993),Action|Drama
2124,"Funhouse, The (1981)",Horror
2433,"General, The (1927)",Comedy
2683,Piranha (1978),Horror|Sci-Fi
2526,Rough Night in Jericho (1967),Western
3343,Slaughterhouse 2 (1988),Horror
2390,"Taming of the Shrew, The (1967)",Comedy
2391,Nighthawks (1981),Action|Drama
17,Yojimbo (1961),Comedy|Drama|Western
1523,Repossessed (1990),Comedy
385,"Omega Man, The (1971)",Sci-Fi
272,Spaceballs (1987),Comedy|Sci-Fi
1143,Robin Hood (1973),Animation|Children's
24,Mister Roberts (1955),Comedy|Drama|War
1860,Quest for Fire (1981),Adventure
1838,Little Big Man (1970),Comedy|Drama|Western
2838,"Face in the Crowd, A (1957)",Drama
1686,Trading Places (1983),Comedy
1149,Meatballs (1979),Comedy
3076,Meatballs Part II (1984),Comedy
3100,Meatballs III (1987),Comedy
2966,Meatballs 4 (1992),Comedy
402,Dead Again (1991),Mystery|Romance|Thriller
735,Peter's Friends (1992),Comedy|Drama
1525,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2591,Under the Rainbow (1981),Comedy
2437,How I Won the War (1967),Comedy|War
3175,Light It Up (1999),Drama
2561,Anywhere But Here (1999),Drama
419,Dogma (1999),Comedy
742,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
1510,Pok�mon: The First Movie (1998),Animation|Children's
1569,Felicia's Journey (1999),Thriller
2514,"Ape, The (1940)",Horror|Sci-Fi
1108,"Commitments, The (1991)",Comedy|Drama
2173,Holiday Inn (1942),Comedy|Musical
2209,"Longest Day, The (1962)",Action|Drama|War
755,Poison Ivy (1992),Thriller
2393,Poison Ivy: New Seduction (1997),Thriller
1039,Tora! Tora! Tora! (1970),War
758,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
1,"Verdict, The (1982)",Drama
2855,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
450,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
29,Stand and Deliver (1987),Drama
1576,Moonstruck (1987),Comedy
2528,"Sandpiper, The (1965)",Drama|Romance
2107,Jeremiah Johnson (1972),Western
2788,Repulsion (1965),Thriller
2341,Irma la Douce (1963),Comedy
2743,42 Up (1998),Documentary
770,Liberty Heights (1999),Drama
1830,Mansfield Park (1999),Drama
281,Sleepy Hollow (1999),Horror|Romance
1159,"World Is Not Enough, The (1999)",Action|Thriller
1583,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
3159,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
1774,Scrooged (1988),Comedy
2594,Harvey (1950),Comedy
2671,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
1588,Matewan (1987),Drama
2442,Kagemusha (1980),Drama|War
792,Chushingura (1962),Drama
1275,McCabe & Mrs. Miller (1971),Drama|Western
2596,Maurice (1987),Drama|Romance
110,"Grapes of Wrath, The (1940)",Drama
2672,My Man Godfrey (1957),Comedy
611,"Shop Around the Corner, The (1940)",Comedy|Romance
797,"Natural, The (1984)",Drama
1589,Shampoo (1975),Comedy|Romance
714,"River Runs Through It, A (1992)",Drama
185,Fatal Attraction (1987),Thriller
2168,Jagged Edge (1985),Thriller
2679,Stanley & Iris (1990),Drama|Romance
383,Midnight Run (1988),Action|Adventure|Comedy|Crime
19,Awakenings (1990),Drama
3345,Come See the Paradise (1990),Drama|Romance
22,Backdraft (1991),Action|Drama
23,"Fisher King, The (1991)",Comedy|Drama|Romance
2559,"River, The (1984)",Drama
2932,Country (1984),Drama
2810,Places in the Heart (1984),Drama
1865,'Night Mother (1986),Drama
640,End of Days (1999),Action|Thriller
567,Toy Story 2 (1999),Animation|Children's|Comedy
1976,Flawless (1999),Drama
3379,Miss Julie (1999),Drama
2649,Ride with the Devil (1999),Drama|Romance|War
2579,Tumbleweeds (1999),Drama
1715,"Distinguished Gentleman, The (1992)",Comedy
3157,"Hitch-Hiker, The (1953)",Film-Noir
2746,Santa Fe Trail (1940),Drama|Romance|Western
3334,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
2218,Agnes Browne (1999),Comedy|Drama
1406,"End of the Affair, The (1999)",Drama
1979,Holy Smoke (1999),Drama
2770,"Map of the World, A (1999)",Drama
202,Sweet and Lowdown (1999),Comedy|Drama
1871,Bonfire of the Vanities (1990),Comedy
3359,Daddy Long Legs (1919),Comedy
2219,Go West (1925),Comedy
2259,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
1985,"Great Santini, The (1979)",Drama
3280,"Sea Wolves, The (1980)",Action|War
2617,Stealing Home (1988),Drama
2491,Tarzan the Fearless (1933),Action|Adventure
2848,"Three Ages, The (1923)",Comedy
2680,"Two Jakes, The (1990)",Drama
2662,U2: Rattle and Hum (1988),Documentary|Musical
2984,Hell in the Pacific (1968),Drama|War
2536,"Glass Bottom Boat, The (1966)",Comedy|Romance
1575,"Cradle Will Rock, The (1999)",Drama
218,Deuce Bigalow: Male Gigolo (1999),Comedy
33,"Green Mile, The (1999)",Drama|Thriller
219,"Cider House Rules, The (1999)",Drama
3405,Diamonds (1999),Mystery
1368,"War Zone, The (1999)",Drama
2813,"Bat Whispers, The (1930)",Crime|Drama|Mystery
1729,"Last Picture Show, The (1971)",Drama
778,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
1088,Anna and the King (1999),Drama|Romance
575,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
780,Stuart Little (1999),Children's|Comedy
1994,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
1089,Fantasia 2000 (1999),Animation|Children's|Musical
232,Magnolia (1999),Drama
3044,Onegin (1999),Drama
2178,Simpatico (1999),Comedy|Drama
1412,Topsy-Turvy (1999),Drama
1997,Boiling Point (1993),Action|Drama
2179,Carnal Knowledge (1971),Drama
1886,Easy Rider (1969),Adventure|Drama
2223,"Falcon and the Snowman, The (1984)",Drama
3226,Room at the Top (1959),Drama
1591,Any Given Sunday (1999),Drama
241,Man on the Moon (1999),Comedy|Drama
309,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
243,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
1777,Next Friday (1999),Comedy
244,"Hurricane, The (1999)",Drama
807,Angela's Ashes (1999),Drama
1531,Play it to the Bone (1999),Comedy|Drama
1690,Titus (1999),Drama
250,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
3276,"Third Miracle, The (1999)",Drama
1169,Snow Falling on Cedars (1999),Drama
2098,"Girl, Interrupted (1999)",Drama
1598,Trans (1998),Drama
3037,"Life and Times of Hank Greenberg, The (1998)",Documentary
1171,My Dog Skip (1999),Comedy
1061,Supernova (2000),Adventure|Sci-Fi
1602,"Terrorist, The (Malli) (1998)",Drama
1956,"Way We Were, The (1973)",Drama
824,Stalag 17 (1953),Drama|War
2462,"Presidio, The (1988)",Action
828,Papillon (1973),Drama
2463,Pal Joey (1957),Comedy|Musical|Romance
1981,"Last Detail, The (1973)",Comedy|Drama
1272,Five Easy Pieces (1970),Drama
752,Dead Calm (1989),Thriller
1571,"Boys from Brazil, The (1978)",Thriller
3162,Against All Odds (1984),Romance
643,Loaded Weapon 1 (1993),Action|Comedy
608,Fast Times at Ridgemont High (1982),Comedy
1409,"Cry in the Dark, A (1988)",Drama
2308,Batman: Mask of the Phantasm (1993),Animation|Children's
2548,American Flyers (1985),Drama
3306,Voyage of the Damned (1976),Drama
2787,"Star Is Born, A (1937)",Drama
2901,Poison (1991),Drama
1336,Pacific Heights (1990),Thriller
2176,"Draughtsman's Contract, The (1982)",Drama
2789,Carmen (1984),Drama
3018,"Zed & Two Noughts, A (1985)",Drama
2790,Woman in the Dunes (Suna no onna) (1964),Drama
1157,Down to You (2000),Comedy|Romance
3337,Wirey Spindell (1999),Comedy
1274,"Odessa File, The (1974)",Thriller
3273,Smashing Time (1967),Comedy
2177,Where the Buffalo Roam (1980),Comedy
1059,Eye of the Beholder (1999),Thriller
1884,Isn't She Great? (2000),Comedy
1889,"Big Tease, The (1999)",Comedy
3020,"Cup, The (Ph�rpa) (1999)",Comedy
1846,Encino Man (1992),Comedy
1259,"Goodbye Girl, The (1977)",Comedy|Romance
3402,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
803,Malcolm X (1992),Drama
1166,Sister Act (1992),Comedy|Crime
1471,Sister Act 2: Back in the Habit (1993),Comedy
242,"Hand That Rocks the Cradle, The (1992)",Thriller
1762,Alive (1993),Drama
1895,Agnes of God (1985),Drama|Mystery
646,Scent of a Woman (1992),Drama
496,Wayne's World (1992),Comedy
1337,Wayne's World 2 (1993),Comedy
37,"League of Their Own, A (1992)",Comedy|Drama
38,Patriot Games (1992),Action|Thriller
39,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
1691,Death Becomes Her (1992),Comedy
813,Far and Away (1992),Drama|Romance
618,Howards End (1992),Drama
816,Singles (1992),Comedy|Drama|Romance
1958,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
1477,White Men Can't Jump (1992),Comedy
819,Buffy the Vampire Slayer (1992),Comedy|Horror
521,Hard-Boiled (Lashou shentan) (1992),Action|Crime
523,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),Action|Comedy|Crime|Drama
821,"Mariachi, El (1992)",Action|Thriller
1739,Stop! Or My Mom Will Shoot (1992),Action|Comedy
1043,Forever Young (1992),Adventure|Romance|Sci-Fi
833,"Cutting Edge, The (1992)",Drama
1174,Of Mice and Men (1992),Drama
1610,Bad Lieutenant (1992),Crime|Drama
1062,Scream 3 (2000),Horror|Mystery|Thriller
650,Single White Female (1992),Action
2675,"Boondock Saints, The (1999)",Action|Comedy
3132,Gun Shy (2000),Comedy
2912,"Brandon Teena Story, The (1998)",Documentary
3144,Different for Girls (1996),Comedy
3145,Minnie and Moskowitz (1971),Action
2445,They Might Be Giants (1971),Comedy|Romance
839,"Beach, The (2000)",Adventure|Drama
2732,Snow Day (2000),Comedy
2187,"Tigger Movie, The (2000)",Animation|Children's
3133,Cotton Mary (1999),Drama
2133,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2992,"Big Combo, The (1955)",Film-Noir
2986,Eaten Alive (1976),Horror
3111,Raining Stones (1993),Drama
1910,To Sir with Love (1967),Drama
1620,Boiler Room (2000),Drama
1787,Hanging Up (2000),Comedy|Drama
462,Pitch Black (2000),Action|Sci-Fi
1314,"Whole Nine Yards, The (2000)",Comedy|Crime
1586,Beautiful People (1999),Comedy
2854,Blue Collar (1978),Crime|Drama
2645,"Circus, The (1928)",Comedy
790,City Lights (1931),Comedy|Drama|Romance
1881,"Flamingo Kid, The (1984)",Comedy|Drama
2849,"Dog's Life, A (1920)",Comedy
2646,"Kid, The (1921)",Action
2980,"Man from Laramie, The (1955)",Western
3045,Class Reunion (1982),Comedy
2493,"Big Trees, The (1952)",Action|Drama
1060,Reindeer Games (2000),Action|Thriller
1370,Wonder Boys (2000),Comedy|Drama
2664,Deterrence (1998),Thriller
2713,Judy Berlin (1999),Drama
1594,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3049,3 Strikes (2000),Comedy
1595,Drowning Mona (2000),Comedy
1168,"Next Best Thing, The (2000)",Comedy|Drama
811,What Planet Are You From? (2000),Comedy|Sci-Fi
1324,Beyond the Mat (2000),Documentary
1596,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3149,"Year My Voice Broke, The (1987)",Drama
1506,Splendor in the Grass (1961),Drama
3046,My Tutor (1983),Drama
3293,"Killing of Sister George, The (1968)",Drama
71,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3039,Jail Bait (1954),Crime|Drama
3403,It Happened Here (1961),Drama
520,For All Mankind (1989),Documentary
2550,Cross of Iron (1977),War
1278,Bride of the Monster (1956),Horror|Sci-Fi
2253,Born Yesterday (1950),Comedy
831,Birdy (1984),Drama|War
1609,And God Created Woman (1988),Comedy|Drama|Romance
3313,Blood Feast (1963),Horror
2539,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
1904,Never Cry Wolf (1983),Drama
3185,"Perils of Pauline, The (1947)",Comedy
2749,"Raisin in the Sun, A (1961)",Drama
2131,Two Thousand Maniacs! (1964),Horror
3138,Brown's Requiem (1998),Drama
3128,"Closer You Get, The (2000)",Comedy|Romance
268,Mission to Mars (2000),Sci-Fi
1731,"Ninth Gate, The (2000)",Thriller
1372,East-West (Est-ouest) (1999),Drama|Romance
330,Defending Your Life (1991),Comedy|Romance
1279,Breaking Away (1979),Drama
1430,Hoosiers (1986),Drama
1280,Bull Durham (1988),Comedy
1079,Dog Day Afternoon (1975),Comedy|Crime|Drama
1112,American Graffiti (1973),Comedy|Drama
2464,"Asphalt Jungle, The (1950)",Crime|Film-Noir
1281,"Searchers, The (1956)",Western
2495,Where Eagles Dare (1969),Action|Adventure|War
3188,"Devil's Brigade, The (1968)",War
2981,"Big Country, The (1958)",Romance|Western
1282,Betrayed (1988),Drama|Thriller
3154,Bound for Glory (1976),Drama
2551,"Bridge at Remagen, The (1969)",Action|War
2820,Daughters of the Dust (1992),Drama
2519,Destination Moon (1950),Sci-Fi
3114,Hangmen Also Die (1943),Drama|War
2647,On the Beach (1959),Drama
3005,Railroaded! (1947),Film-Noir
2192,"Taking of Pelham One Two Three, The (1974)",Action
2946,Volunteers (1985),Comedy
1046,JFK (1991),Drama|Mystery
2033,Who's Harry Crumb? (1989),Comedy
1791,Harry and the Hendersons (1987),Comedy
2035,Let's Get Harry (1986),Action|Adventure
1498,Shanghai Surprise (1986),Adventure
2624,Who's That Girl? (1987),Comedy
1916,She-Devil (1989),Comedy
885,Date with an Angel (1987),Comedy|Fantasy
2193,Blind Date (1987),Comedy|Romance
2039,Nadine (1987),Comedy
184,"Muppet Movie, The (1979)",Children's|Comedy
1203,"Great Muppet Caper, The (1981)",Children's|Comedy
1204,"Muppets Take Manhattan, The (1984)",Children's|Comedy
1959,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
3034,We're Back! A Dinosaur's Story (1993),Animation|Children's
2444,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3066,Turtle Diary (1985),Drama
2553,Raise the Titanic (1980),Drama|Thriller
2274,Titanic (1953),Action|Drama
2549,"Night to Remember, A (1958)",Action|Drama
2210,Captain Horatio Hornblower (1951),Action|Adventure|War
3330,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
1078,Erin Brockovich (2000),Drama
1172,Final Destination (2000),Drama|Thriller
2238,Soft Fruit (1999),Comedy|Drama
2910,"Bear, The (1988)",Adventure
3163,Love Is a Many-Splendored Thing (1955),Romance
1478,"Mirror, The (Zerkalo) (1975)",Drama
1421,"Trial, The (Le Proc�s) (1963)",Drama
2874,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
107,Thelma & Louise (1991),Action|Drama
3021,Something for Everyone (1970),Comedy|Crime
326,...And Justice for All (1979),Drama|Thriller
1111,Animal House (1978),Comedy
2654,She's Gotta Have It (1986),Comedy|Romance
1422,School Daze (1988),Drama
837,Do the Right Thing (1989),Comedy|Drama
1763,Mo' Better Blues (1990),Drama
1423,Jungle Fever (1991),Drama|Romance
2744,Coogan's Bluff (1968),Crime
2532,"Champ, The (1979)",Drama
1424,Creature Comforts (1990),Animation|Comedy
2188,Death Wish (1974),Action|Drama
3067,Death Wish II (1982),Action|Drama
1680,Death Wish 3 (1985),Action|Drama
3068,Death Wish 4: The Crackdown (1987),Action|Drama
3239,Death Wish V: The Face of Death (1994),Action|Drama
340,Double Indemnity (1944),Crime|Film-Noir
1785,Dying Young (1991),Drama|Romance
846,Cool as Ice (1991),Drama
848,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
1819,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
1820,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
2278,Red Dawn (1984),Action|War
3103,Band of the Hand (1986),Action
1744,Bloodsport (1988),Action
2225,Eyes of Laura Mars (1978),Mystery|Thriller
2028,Funny Bones (1995),Comedy
3269,"Good Earth, The (1937)",Drama
170,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2557,"Good Mother, The (1988)",Drama
1480,Grumpy Old Men (1993),Comedy
109,Guess Who's Coming to Dinner (1967),Comedy|Drama
869,Romeo Must Die (2000),Action|Romance
1195,Here on Earth (2000),Drama|Romance
1196,Whatever It Takes (2000),Comedy|Romance
2993,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
1625,Waking the Dead (1999),Drama
2136,Gothic (1986),Drama|Horror
1199,Lord of the Flies (1963),Adventure|Drama|Thriller
2446,Modern Times (1936),Comedy
3165,Last Resort (1994),Comedy
882,Solar Crisis (1993),Sci-Fi|Thriller
3320,That's Life! (1986),Drama
1202,Heart and Souls (1993),Comedy|Fantasy
1287,Hud (1963),Drama|Western
10,"Hustler, The (1961)",Drama
1288,Inherit the Wind (1960),Drama
1482,Dersu Uzala (1974),Adventure|Drama
44,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
3192,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
2138,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
394,Retroactive (1997),Sci-Fi|Thriller
2766,"Place in the Sun, A (1951)",Drama|Romance
895,Jacob's Ladder (1990),Horror|Mystery|Thriller
896,Empire Records (1995),Comedy|Drama
899,"Bamba, La (1987)",Drama
396,Ladyhawke (1985),Adventure|Fantasy|Romance
1513,Lucas (1986),Drama
1212,High Fidelity (2000),Comedy
1214,"Road to El Dorado, The (2000)",Animation|Children's
1216,"Skulls, The (2000)",Thriller
2109,"Dorado, El (1967)",Western
3344,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
414,Hook (1991),Adventure|Fantasy
3156,Horror Express (1972),Horror
2606,My Chauffeur (1986),Comedy
2110,True Grit (1969),Adventure|Western
2699,Roadside Prophets (1992),Comedy|Drama
2678,Madame Sousatzka (1988),Drama
2607,Max Dugan Returns (1983),Comedy
2060,Midnight Express (1978),Drama
209,Misery (1990),Horror
844,Mr. Saturday Night (1992),Comedy|Drama
2417,Murphy's Romance (1985),Comedy|Romance
1764,My Life (1993),Drama
336,Solaris (Solyaris) (1972),Drama|Sci-Fi
1617,Network (1976),Comedy|Drama
337,No Way Out (1987),Thriller
2189,North Dallas Forty (1979),Comedy|Drama
339,"Odd Couple, The (1968)",Comedy
2108,"Outlaw Josey Wales, The (1976)",Western
